,OrderID,ProductID,Quantity
31624,11382,108,9
31625,6426,64,4
31626,13023,137,5
31627,12944,171,5
31628,13754,36,3
31629,5325,181,3
31630,12713,234,8
31631,8538,183,5
31632,11438,4,8
31633,1167,107,3
31634,15312,106,3
31635,2068,168,3
31636,4174,28,1
31637,14383,71,5
31638,14572,119,4
31639,9986,195,9
31640,11193,214,7
31641,205,162,5
31642,2738,144,8
31643,15488,258,7
31644,14371,101,4
31645,8940,2,3
31646,7465,80,6
31647,5215,157,20
31648,3481,4,7
31649,10914,92,9
31650,10648,176,6
31651,6563,224,6
31652,9696,83,6
31653,6316,48,7
31654,12943,1,4
31655,4833,120,1
31656,7730,172,7
31657,12380,176,6
31658,11198,87,6
31659,3631,110,4
31660,13563,36,2
31661,10306,155,7
31662,12413,150,8
31663,15068,96,9
31664,5542,39,5
31665,14810,138,9
31666,13187,200,3
31667,13879,150,20
31668,3216,41,13
31669,11994,2,5
31670,14529,22,8
31671,879,133,7
31672,1232,21,8
31673,9638,238,5
31674,830,125,4
31675,8096,176,1
31676,9755,178,1
31677,8182,150,2
31678,12162,71,4
31679,4443,5,7
31680,4847,255,2
31681,14120,144,6
31682,1220,21,5
31683,10555,245,20
31684,8436,242,20
31685,14321,205,7
31686,6158,177,8
31687,12428,36,4
31688,8827,245,2
31689,4801,113,2
31690,1929,74,2
31691,1172,11,8
31692,334,10,2
31693,5470,97,6
31694,10762,227,22
31695,4220,95,5
31696,14847,162,4
31697,11511,236,7
31698,2467,219,9
31699,11770,193,4
31700,3261,107,3
31701,9466,128,3
31702,4657,226,8
31703,301,160,5
31704,5595,143,4
31705,13836,82,7
31706,1843,146,7
31707,14213,110,8
31708,8366,231,2
31709,3951,27,6
31710,7727,259,1
31711,5146,6,2
31712,5266,178,9
31713,5507,249,2
31714,12503,163,3
31715,15329,122,1
31716,2722,186,9
31717,9281,163,5
31718,1845,4,2
31719,10656,20,1
31720,1513,92,4
31721,5509,219,18
31722,4362,129,9
31723,13946,253,6
31724,5736,141,1
31725,15318,163,8
31726,13347,56,3
31727,8287,202,2
31728,13585,8,4
31729,6524,43,5
31730,10084,222,3
31731,15405,80,8
31732,1874,14,9
31733,4241,204,2
31734,3852,109,4
31735,3965,188,6
31736,7597,208,2
31737,15434,177,9
31738,819,173,5
31739,3477,219,4
31740,510,78,9
31741,5392,143,6
31742,7945,208,7
31743,7277,36,4
31744,14387,96,7
31745,4641,7,3
31746,1300,23,5
31747,9572,59,4
31748,14659,20,9
31749,3924,237,2
31750,10882,219,6
31751,8365,206,9
31752,7715,2,7
31753,6191,95,5
31754,8568,149,8
31755,12121,16,23
31756,6567,124,5
31757,1649,239,7
31758,6559,50,9
31759,10035,65,7
31760,1833,9,8
31761,3016,107,1
31762,10351,92,7
31763,4384,221,26
31764,877,63,21
31765,3686,40,8
31766,12843,40,2
31767,3064,59,6
31768,7815,233,1
31769,6126,110,8
31770,98,52,4
31771,7227,156,9
31772,1363,178,6
31773,7302,46,6
31774,6743,71,8
31775,9180,232,2
31776,8851,30,8
31777,4727,152,7
31778,6932,60,2
31779,3630,106,3
31780,13614,143,8
31781,4233,94,18
31782,3043,3,3
31783,4288,193,3
31784,5878,174,7
31785,1543,48,5
31786,11001,143,5
31787,10172,36,7
31788,14162,237,34
31789,3074,66,3
31790,5661,202,6
31791,6701,81,18
31792,12117,128,1
31793,14449,10,7
31794,4297,168,4
31795,10906,115,1
31796,1687,206,8
31797,1457,149,5
31798,5336,177,9
31799,635,179,3
31800,8376,53,4
31801,8539,8,7
31802,3243,138,20
31803,14491,26,5
31804,1971,138,8
31805,13026,201,14
31806,11763,244,27
31807,13450,221,7
31808,5438,38,6
31809,11552,63,6
31810,3321,81,19
31811,12696,73,4
31812,12032,248,7
31813,5841,209,2
31814,10935,206,3
31815,14151,173,4
31816,2716,45,4
31817,9335,80,8
31818,7447,253,25
31819,11409,248,6
31820,9411,206,2
31821,6627,208,3
31822,13967,68,8
31823,1498,159,4
31824,5011,101,4
31825,6230,28,9
31826,12573,139,2
31827,5216,37,9
31828,3846,89,38
31829,9859,52,2
31830,15443,90,2
31831,1643,227,9
31832,9927,70,9
31833,6943,224,5
31834,1002,209,8
31835,13035,143,16
31836,772,109,17
31837,1632,60,8
31838,11377,83,3
31839,14420,34,2
31840,7453,115,20
31841,12999,87,9
31842,12959,255,8
31843,12722,241,3
31844,12482,204,2
31845,4093,130,4
31846,10512,176,3
31847,6638,74,3
31848,12485,109,7
31849,15807,119,7
31850,10515,39,7
31851,1021,193,3
31852,7776,252,8
31853,3384,10,9
31854,9200,46,4
31855,15209,112,1
31856,11544,18,5
31857,6912,243,1
31858,9890,108,5
31859,14178,241,5
31860,926,53,1
31861,12722,179,3
31862,12704,39,8
31863,9079,191,2
31864,647,75,5
31865,7572,196,1
31866,5692,216,5
31867,12379,254,5
31868,11198,87,9
31869,12889,203,3
31870,8591,23,3
31871,4909,210,9
31872,7606,7,18
31873,12341,49,8
31874,1706,56,1
31875,4003,223,9
31876,13821,139,2
31877,10181,247,17
31878,10550,183,15
31879,12496,186,21
31880,1080,170,16
31881,14580,108,9
31882,13555,247,23
31883,10740,83,1
31884,9541,71,3
31885,13496,158,2
31886,4754,174,2
31887,6655,189,3
31888,13122,80,1
31889,6795,255,7
31890,7648,91,2
31891,977,34,3
31892,5219,61,9
31893,12179,69,1
31894,9275,180,14
31895,8959,239,4
31896,14645,137,1
31897,3419,260,3
31898,6736,108,4
31899,6855,190,5
31900,11485,130,9
31901,11778,108,5
31902,5452,122,2
31903,5448,214,4
31904,13978,165,5
31905,4889,180,6
31906,7769,224,5
31907,9298,72,9
31908,9130,119,3
31909,182,61,5
31910,7975,138,3
31911,10105,109,3
31912,1926,95,5
31913,14820,35,6
31914,15794,22,3
31915,3322,19,4
31916,12933,200,30
31917,1365,237,8
31918,10390,110,4
31919,6325,144,4
31920,2498,256,28
31921,920,136,1
31922,12996,34,8
31923,14932,91,4
31924,3797,117,4
31925,15669,126,20
31926,9766,47,14
31927,981,188,1
31928,11483,49,22
31929,9014,40,17
31930,15079,113,4
31931,6455,213,3
31932,12054,126,2
31933,3862,152,6
31934,15727,237,2
31935,9988,44,28
31936,10626,213,9
31937,10960,239,8
31938,2765,245,9
31939,4736,253,20
31940,15150,28,3
31941,14140,185,5
31942,3981,126,8
31943,4036,192,9
31944,2237,6,8
31945,2039,198,9
31946,7901,224,1
31947,12517,85,8
31948,4739,35,1
31949,5734,139,1
31950,12017,121,3
31951,339,71,4
31952,6419,85,1
31953,14687,228,7
31954,10160,45,5
31955,13454,223,5
31956,184,239,9
31957,913,49,2
31958,1205,248,3
31959,10875,237,9
31960,10680,260,6
31961,9192,115,6
31962,12817,83,2
31963,1080,233,1
31964,10939,214,5
31965,15137,34,2
31966,1721,47,4
31967,15179,95,22
31968,11145,193,7
31969,1427,237,3
31970,7524,37,3
31971,7094,47,5
31972,13654,40,3
31973,9099,120,1
31974,8565,156,1
31975,9769,238,4
31976,13577,88,4
31977,9652,149,8
31978,11857,82,6
31979,8434,25,7
31980,3476,163,8
31981,8518,202,6
31982,11333,149,4
31983,13452,149,3
31984,10569,206,9
31985,13771,77,5
31986,9296,250,8
31987,6932,34,8
31988,15014,257,6
31989,14093,12,8
31990,15564,104,5
31991,10637,98,4
31992,544,198,9
31993,14430,32,1
31994,13825,256,9
31995,15420,5,5
31996,718,93,7
31997,7964,86,4
31998,2995,218,4
31999,8098,236,1
32000,5215,186,9
32001,13328,179,4
32002,4361,228,5
32003,8687,164,8
32004,3991,130,9
32005,11645,153,22
32006,3988,82,5
32007,2512,219,3
32008,5331,236,3
32009,8540,111,6
32010,920,259,3
32011,1770,4,1
32012,14087,160,7
32013,8905,126,2
32014,1525,181,4
32015,14618,114,1
32016,4588,124,1
32017,217,210,9
32018,12308,96,5
32019,8562,75,1
32020,10556,219,2
32021,14598,165,7
32022,7548,59,6
32023,13176,119,1
32024,3472,148,5
32025,3369,259,4
32026,4110,246,7
32027,2005,53,13
32028,5278,20,7
32029,10831,71,7
32030,1899,27,2
32031,8470,166,8
32032,13634,95,7
32033,6393,140,4
32034,6326,157,1
32035,14637,168,4
32036,12570,78,6
32037,6475,25,2
32038,12229,7,2
32039,6099,107,14
32040,13640,68,2
32041,9413,83,4
32042,15700,202,2
32043,11141,90,9
32044,8827,13,7
32045,19,209,9
32046,11440,100,3
32047,372,91,2
32048,14036,4,2
32049,7923,83,6
32050,10807,62,8
32051,6152,226,3
32052,15215,197,14
32053,13673,184,1
32054,9911,81,2
32055,11139,157,3
32056,8666,122,7
32057,2375,193,6
32058,12465,43,9
32059,9998,128,4
32060,6444,216,7
32061,12314,45,5
32062,2953,195,8
32063,9375,259,1
32064,15068,99,1
32065,7622,158,5
32066,15509,59,24
32067,11984,178,8
32068,700,207,19
32069,9866,106,8
32070,4979,80,8
32071,13002,33,2
32072,15723,83,4
32073,3328,44,1
32074,1873,36,8
32075,9825,213,3
32076,7049,60,3
32077,9520,29,4
32078,6395,108,2
32079,11415,53,5
32080,213,108,3
32081,6019,70,7
32082,4085,151,4
32083,2723,171,5
32084,267,234,4
32085,1794,67,6
32086,6176,206,9
32087,9352,83,7
32088,2978,251,9
32089,8001,70,2
32090,13583,229,1
32091,9668,39,13
32092,50,114,5
32093,12654,55,2
32094,14581,162,2
32095,2994,11,22
32096,8092,170,5
32097,10985,20,9
32098,10187,191,9
32099,1373,14,2
32100,7324,114,5
32101,6398,27,7
32102,7521,101,8
32103,11442,65,23
32104,14343,199,7
32105,10895,88,8
32106,10059,173,6
32107,13606,145,4
32108,186,185,6
32109,5466,145,3
32110,943,53,3
32111,230,23,5
32112,15294,89,4
32113,1609,156,1
32114,10009,227,7
32115,317,154,1
32116,401,260,9
32117,8560,47,7
32118,10472,208,1
32119,13348,78,3
32120,4397,27,3
32121,10817,204,8
32122,3419,95,2
32123,9424,135,2
32124,8401,23,4
32125,9291,11,2
32126,2729,200,1
32127,12262,234,2
32128,11165,54,9
32129,13438,163,8
32130,1462,148,4
32131,2064,171,8
32132,4086,45,8
32133,2254,75,3
32134,12204,78,2
32135,8178,127,1
32136,14636,19,7
32137,7410,180,4
32138,5668,239,3
32139,197,228,18
32140,11723,43,8
32141,1211,132,17
32142,15513,117,2
32143,13933,99,2
32144,1108,39,5
32145,663,186,1
32146,7863,5,24
32147,2157,219,24
32148,14939,123,6
32149,9427,148,5
32150,4171,57,9
32151,11123,30,26
32152,13287,17,1
32153,5258,141,3
32154,12899,244,3
32155,10522,144,7
32156,796,126,4
32157,4797,260,8
32158,10801,167,3
32159,15352,217,7
32160,4230,14,3
32161,5874,235,5
32162,14646,146,18
32163,2323,133,6
32164,1988,115,7
32165,15542,54,18
32166,7584,103,4
32167,5676,91,5
32168,12318,48,8
32169,5128,157,17
32170,15164,246,6
32171,12518,145,3
32172,13832,210,5
32173,2749,74,6
32174,10553,10,3
32175,12982,230,17
32176,14995,165,8
32177,14208,247,9
32178,730,215,2
32179,13366,197,8
32180,15128,235,6
32181,9859,18,4
32182,7389,33,9
32183,5356,41,5
32184,15609,234,3
32185,14066,221,5
32186,4138,30,8
32187,7762,217,7
32188,11402,50,8
32189,12154,156,6
32190,12221,246,3
32191,2746,223,7
32192,2902,117,5
32193,1450,51,4
32194,13893,24,3
32195,6218,73,8
32196,10047,66,4
32197,12057,67,7
32198,7791,43,1
32199,8542,82,6
32200,7123,145,2
32201,630,191,5
32202,14580,141,7
32203,807,104,1
32204,322,167,5
32205,8829,123,7
32206,11240,197,3
32207,6857,16,4
32208,11145,147,6
32209,11389,218,4
32210,14672,51,4
32211,10854,17,8
32212,8470,12,4
32213,10982,42,7
32214,9159,156,5
32215,747,69,1
32216,1506,231,2
32217,13982,58,8
32218,8931,132,17
32219,3651,81,7
32220,1953,20,7
32221,1165,22,6
32222,15311,224,8
32223,7735,94,5
32224,5990,79,5
32225,2287,112,3
32226,7119,73,1
32227,3898,254,2
32228,2709,123,5
32229,12704,189,5
32230,12199,231,4
32231,11601,22,8
32232,3524,187,4
32233,2474,141,1
32234,10096,191,9
32235,4304,97,7
32236,14883,68,8
32237,14557,163,4
32238,741,216,20
32239,3067,38,6
32240,14449,145,7
32241,6579,158,1
32242,7833,100,4
32243,5151,75,8
32244,10802,236,7
32245,11152,137,9
32246,1888,193,3
32247,2242,156,1
32248,1774,186,5
32249,15509,190,2
32250,2544,168,5
32251,12608,161,9
32252,6329,110,4
32253,4906,35,6
32254,6935,191,1
32255,278,192,1
32256,13575,78,1
32257,2474,36,5
32258,6567,69,4
32259,9351,162,1
32260,13881,201,5
32261,10374,60,4
32262,6135,126,16
32263,15440,135,6
32264,9170,104,7
32265,13077,106,9
32266,10268,205,5
32267,9671,211,9
32268,6766,62,5
32269,4063,127,7
32270,1944,153,6
32271,4424,160,4
32272,13089,95,22
32273,2035,204,17
32274,6295,246,1
32275,3911,39,4
32276,4499,26,5
32277,1663,34,17
32278,13158,70,8
32279,5318,98,8
32280,5559,6,5
32281,4285,3,5
32282,8231,150,9
32283,14125,115,5
32284,7546,200,9
32285,4069,208,4
32286,1931,221,7
32287,7303,147,20
32288,10965,227,2
32289,6616,156,6
32290,11386,168,1
32291,10641,81,8
32292,8004,35,9
32293,12294,27,2
32294,1490,246,3
32295,9420,49,1
32296,934,107,4
32297,15689,240,6
32298,13083,194,3
32299,1395,180,9
32300,3610,113,8
32301,1112,165,5
32302,8462,146,12
32303,11216,210,6
32304,12843,21,5
32305,10258,138,16
32306,8621,61,1
32307,6075,83,9
32308,12694,72,4
32309,10452,193,1
32310,3139,258,3
32311,3204,256,5
32312,15588,233,3
32313,3678,75,2
32314,1193,4,1
32315,4248,102,3
32316,1683,55,8
32317,14368,259,7
32318,3019,203,8
32319,13847,142,4
32320,15612,121,4
32321,11331,136,9
32322,15156,55,11
32323,10948,124,4
32324,6573,77,2
32325,8869,47,7
32326,2511,195,17
32327,11497,184,7
32328,11553,107,5
32329,5431,181,9
32330,14187,174,3
32331,10473,7,3
32332,15205,22,5
32333,3338,231,5
32334,8864,179,1
32335,6067,91,15
32336,7181,87,1
32337,8282,35,9
32338,12038,46,15
32339,6284,250,29
32340,1851,249,7
32341,1552,135,7
32342,1583,153,9
32343,5526,208,9
32344,7512,91,8
32345,3267,113,1
32346,9168,216,6
32347,7416,24,8
32348,6200,219,6
32349,10387,107,5
32350,3082,128,4
32351,14820,176,6
32352,6635,202,1
32353,14014,1,5
32354,13468,15,9
32355,10162,131,3
32356,10746,83,3
32357,4532,244,7
32358,11889,53,2
32359,6436,57,5
32360,7494,99,2
32361,14042,219,7
32362,3974,191,8
32363,14495,121,29
32364,6600,30,7
32365,9464,74,4
32366,12257,98,2
32367,11369,130,3
32368,7053,242,2
32369,6549,150,1
32370,3828,6,9
32371,6037,35,6
32372,1365,107,2
32373,11684,260,2
32374,3365,24,1
32375,8995,12,1
32376,816,181,1
32377,609,254,1
32378,3522,48,2
32379,2230,258,8
32380,9136,87,5
32381,6053,183,1
32382,8405,20,6
32383,8673,257,2
32384,4248,33,9
32385,6620,68,4
32386,7210,257,8
32387,5550,101,4
32388,7851,253,26
32389,14668,195,1
32390,12368,126,8
32391,8431,10,9
32392,15073,133,5
32393,4133,201,5
32394,9201,130,9
32395,12180,234,2
32396,8422,8,1
32397,13230,234,6
32398,5417,222,8
32399,2950,172,5
32400,5779,206,6
32401,13092,162,14
32402,3905,37,4
32403,5225,193,27
32404,7716,111,6
32405,11024,162,3
32406,11294,180,6
32407,12321,92,2
32408,10919,123,17
32409,4449,233,22
32410,1690,172,5
32411,1680,83,1
32412,14192,89,25
32413,1567,89,5
32414,11568,208,2
32415,1112,209,20
32416,15464,4,2
32417,471,153,2
32418,6940,197,7
32419,9026,193,6
32420,4787,169,9
32421,9707,133,4
32422,14689,28,23
32423,6867,53,3
32424,7979,153,2
32425,10233,161,2
32426,13148,247,9
32427,9446,25,8
32428,12112,12,16
32429,6710,86,16
32430,2137,62,7
32431,5853,15,5
32432,13465,111,18
32433,3467,228,6
32434,3694,128,4
32435,13676,200,6
32436,11504,151,9
32437,509,234,6
32438,4991,226,8
32439,11548,212,7
32440,9468,82,8
32441,13192,57,21
32442,13275,96,8
32443,12490,179,6
32444,15248,247,7
32445,459,151,4
32446,9716,177,6
32447,5022,98,9
32448,275,28,4
32449,10559,157,17
32450,7466,128,4
32451,7849,193,8
32452,2506,227,11
32453,4741,7,2
32454,14493,217,5
32455,14781,260,1
32456,2765,258,11
32457,11833,144,2
32458,6103,34,9
32459,8925,38,2
32460,4970,79,6
32461,7354,239,4
32462,10365,193,8
32463,1277,157,6
32464,8167,136,1
32465,12347,208,11
32466,2434,23,9
32467,5523,47,8
32468,12691,159,3
32469,1782,147,5
32470,2339,166,8
32471,12422,51,3
32472,5303,67,4
32473,3627,195,7
32474,12264,27,1
32475,2671,136,7
32476,13018,87,7
32477,932,119,1
32478,11297,111,9
32479,9001,52,4
32480,3622,93,5
32481,13309,189,7
32482,14671,138,23
32483,7424,56,1
32484,11476,59,31
32485,304,245,6
32486,2846,74,3
32487,1172,74,5
32488,11900,123,9
32489,2058,219,5
32490,12584,65,6
32491,8980,228,4
32492,5085,216,4
32493,1326,125,7
32494,13714,49,4
32495,2058,156,8
32496,13133,118,1
32497,14529,194,3
32498,9110,182,34
32499,8351,160,8
32500,1095,18,19
32501,6995,129,9
32502,6241,189,1
32503,2331,239,2
32504,6365,74,5
32505,10903,152,17
32506,2846,57,4
32507,7793,247,7
32508,385,79,6
32509,7224,37,1
32510,13709,225,2
32511,1926,125,5
32512,4691,105,11
32513,4894,16,4
32514,8390,19,5
32515,9355,258,4
32516,8800,118,9
32517,6855,29,2
32518,10166,6,2
32519,4599,78,5
32520,2024,165,7
32521,9754,36,6
32522,14217,49,9
32523,6196,211,3
32524,11445,82,3
32525,7257,59,6
32526,12730,214,1
32527,12647,198,1
32528,15147,29,5
32529,1210,56,8
32530,5911,240,1
32531,14337,38,4
32532,10510,249,5
32533,1693,228,7
32534,1113,167,6
32535,11896,60,1
32536,7720,117,6
32537,5113,253,3
32538,9288,136,6
32539,6385,194,3
32540,2541,42,24
32541,14806,112,8
32542,10864,129,1
32543,13261,128,3
32544,11857,101,2
32545,2157,25,7
32546,9793,207,4
32547,4752,112,1
32548,14805,224,2
32549,7292,159,8
32550,6881,34,4
32551,12629,172,2
32552,9428,165,1
32553,7914,41,4
32554,12791,172,9
32555,14727,189,8
32556,3749,88,7
32557,15690,251,9
32558,15075,200,2
32559,13459,36,1
32560,14073,151,1
32561,2031,137,5
32562,2588,193,8
32563,13293,155,7
32564,8245,202,1
32565,4925,244,33
32566,13541,38,1
32567,5630,80,1
32568,6640,134,20
32569,8918,57,6
32570,11115,106,4
32571,15739,27,9
32572,3815,128,26
32573,10795,229,28
32574,10040,214,1
32575,13203,101,7
32576,6457,45,22
32577,8279,195,8
32578,5173,141,9
32579,4885,82,4
32580,8875,28,3
32581,7871,218,9
32582,15144,150,9
32583,5826,171,5
32584,14951,193,4
32585,2684,39,6
32586,10522,35,6
32587,1045,35,3
32588,1262,111,4
32589,12362,185,8
32590,6786,91,6
32591,9247,93,9
32592,15631,50,8
32593,4078,61,7
32594,12540,30,8
32595,2298,198,8
32596,15054,63,2
32597,670,237,5
32598,3562,204,1
32599,14681,161,7
32600,7067,158,1
32601,8569,232,3
32602,9298,170,1
32603,11845,166,3
32604,9337,96,1
32605,8405,53,21
32606,6636,186,1
32607,11369,195,2
32608,5113,195,3
32609,13493,229,2
32610,4445,66,8
32611,1088,176,6
32612,4483,77,6
32613,12500,225,7
32614,537,138,4
32615,10586,118,9
32616,8328,69,1
32617,5222,135,8
32618,10665,100,27
32619,2428,224,3
32620,9492,248,1
32621,5346,51,23
32622,10190,254,5
32623,5090,196,6
32624,260,113,6
32625,14291,75,1
32626,1013,120,4
32627,12075,91,2
32628,12364,180,4
32629,7309,111,6
32630,2709,159,2
32631,14602,47,3
32632,13301,219,4
32633,14198,139,6
32634,5299,71,9
32635,2327,29,1
32636,13342,97,9
32637,11658,193,9
32638,9214,124,17
32639,5319,241,5
32640,12632,187,6
32641,15236,160,6
32642,4958,214,9
32643,9199,25,1
32644,11295,42,7
32645,426,46,6
32646,2307,204,7
32647,692,88,3
32648,14661,206,6
32649,10310,34,7
32650,1015,57,8
32651,13882,181,5
32652,2205,51,2
32653,5098,223,7
32654,14405,182,9
32655,15466,152,8
32656,10425,73,4
32657,4603,117,1
32658,12132,216,8
32659,11805,99,3
32660,10753,183,1
32661,13982,237,8
32662,8638,254,6
32663,2954,221,1
32664,10153,258,3
32665,12031,46,9
32666,10570,7,5
32667,642,246,28
32668,3982,63,6
32669,14295,128,3
32670,2899,109,7
32671,8488,60,3
32672,3219,50,1
32673,4189,235,1
32674,15198,16,3
32675,2460,187,3
32676,9948,54,1
32677,13401,91,2
32678,6007,87,21
32679,13313,161,7
32680,5044,127,5
32681,10920,258,5
32682,13555,186,5
32683,12029,259,7
32684,5335,86,9
32685,7546,116,8
32686,10552,4,7
32687,13960,71,2
32688,5186,248,7
32689,10588,232,21
32690,6236,73,2
32691,6500,48,4
32692,5265,3,8
32693,8511,205,6
32694,10906,201,6
32695,14888,5,6
32696,13527,260,8
32697,57,157,9
32698,2028,7,4
32699,1176,134,5
32700,7518,36,2
32701,4864,172,3
32702,2092,42,7
32703,3395,134,5
32704,12954,115,4
32705,7303,25,2
32706,12888,170,1
32707,13965,251,4
32708,8547,170,4
32709,12317,173,8
32710,2544,92,8
32711,1836,141,2
32712,6143,105,6
32713,6059,208,6
32714,11602,233,5
32715,13941,170,3
32716,9893,192,6
32717,574,152,2
32718,5435,191,3
32719,10481,68,4
32720,198,196,9
32721,353,216,3
32722,548,234,8
32723,4473,245,9
32724,10612,243,5
32725,15306,92,4
32726,3215,35,5
32727,1240,9,8
32728,12930,180,9
32729,13422,144,7
32730,10613,251,18
32731,13281,253,7
32732,7957,52,9
32733,2484,245,5
32734,10865,9,6
32735,521,110,20
32736,145,122,1
32737,11555,206,11
32738,14787,24,7
32739,4122,71,4
32740,14718,121,4
32741,2033,249,5
32742,12738,163,2
32743,8971,34,3
32744,12086,76,9
32745,6989,223,4
32746,5547,56,7
32747,6092,184,5
32748,8253,39,1
32749,8435,146,5
32750,3631,245,7
32751,1552,20,7
32752,5191,38,7
32753,4499,242,5
32754,10376,226,1
32755,5552,162,21
32756,8116,90,9
32757,1538,101,1
32758,1012,178,1
32759,12538,210,20
32760,13734,124,6
32761,2860,89,3
32762,13101,211,24
32763,4601,9,9
32764,12123,30,4
32765,9791,210,1
32766,1236,215,8
32767,6328,178,2
32768,15641,210,3
32769,11116,246,5
32770,14770,193,2
32771,10829,157,6
32772,9413,156,6
32773,15542,141,5
32774,10718,127,2
32775,3398,228,8
32776,9968,30,9
32777,711,88,6
32778,2455,79,7
32779,3217,33,7
32780,15731,43,9
32781,3846,77,2
32782,1755,11,6
32783,12899,180,4
32784,4113,81,9
32785,1648,85,5
32786,7737,87,9
32787,14039,153,4
32788,13377,172,2
32789,3785,142,4
32790,7767,19,8
32791,380,220,7
32792,11235,144,3
32793,14157,152,6
32794,13940,223,3
32795,10179,13,1
32796,3495,177,8
32797,10339,118,9
32798,7746,149,8
32799,3728,223,18
32800,8182,146,6
32801,11006,252,22
32802,13126,136,3
32803,12220,211,1
32804,7706,226,8
32805,4990,202,9
32806,13047,73,3
32807,14827,181,7
32808,1099,115,1
32809,219,198,4
32810,15605,225,7
32811,10696,49,1
32812,10048,44,6
32813,12064,202,3
32814,10030,50,9
32815,8520,82,5
32816,11309,77,4
32817,7848,147,3
32818,4590,201,3
32819,12012,101,9
32820,6931,237,16
32821,12334,162,1
32822,12020,164,3
32823,10134,181,1
32824,3985,210,2
32825,7741,219,3
32826,895,150,4
32827,8362,243,4
32828,1285,196,1
32829,11195,160,7
32830,11373,128,22
32831,3543,219,22
32832,8447,235,2
32833,8484,162,6
32834,9423,78,8
32835,2064,235,8
32836,4302,259,11
32837,4397,170,4
32838,9567,259,5
32839,11901,126,2
32840,8926,191,4
32841,15631,228,1
32842,7852,46,5
32843,8817,60,3
32844,1652,246,4
32845,5425,204,2
32846,7471,22,5
32847,1625,97,5
32848,13936,184,2
32849,12425,159,9
32850,8931,170,5
32851,14359,108,8
32852,12603,7,12
32853,15361,161,7
32854,4898,100,6
32855,1388,102,1
32856,667,55,3
32857,4574,185,4
32858,8588,56,18
32859,6457,106,1
32860,4205,94,4
32861,1632,73,2
32862,12882,49,9
32863,12870,28,2
32864,10526,142,6
32865,5781,244,1
32866,15303,51,5
32867,2493,215,7
32868,5015,15,6
32869,3348,46,7
32870,11052,26,7
32871,3684,20,8
32872,8671,11,3
32873,8594,182,1
32874,7860,177,2
32875,6418,75,1
32876,6581,3,1
32877,5481,92,2
32878,8785,161,7
32879,12821,189,2
32880,14400,209,5
32881,5473,7,21
32882,12126,165,1
32883,13911,20,8
32884,12076,230,8
32885,9614,193,8
32886,3910,257,4
32887,3005,201,5
32888,12046,163,4
32889,5761,31,4
32890,9373,193,5
32891,8457,67,3
32892,12892,14,17
32893,2686,161,5
32894,11034,13,9
32895,699,67,5
32896,6660,226,2
32897,2378,24,3
32898,1164,88,5
32899,10995,221,7
32900,4544,258,4
32901,14364,92,19
32902,3268,10,5
32903,3853,139,3
32904,840,224,3
32905,13180,140,3
32906,6613,121,16
32907,6413,13,8
32908,1972,18,5
32909,9102,162,8
32910,8011,208,6
32911,12340,159,9
32912,3013,225,8
32913,15715,3,1
32914,13306,219,3
32915,1880,219,4
32916,9547,58,12
32917,14780,80,23
32918,1255,19,7
32919,9843,144,2
32920,14708,242,2
32921,914,66,8
32922,7089,233,8
32923,5506,168,4
32924,2561,121,9
32925,5780,15,17
32926,7547,115,4
32927,11847,242,7
32928,3798,196,9
32929,3188,140,8
32930,6989,165,5
32931,15332,184,9
32932,11245,250,5
32933,11923,26,8
32934,2755,95,7
32935,13044,127,1
32936,14221,55,5
32937,380,149,7
32938,12302,69,7
32939,11285,153,22
32940,10350,227,1
32941,12639,121,8
32942,3038,198,9
32943,8020,229,18
32944,10795,97,1
32945,4679,75,7
32946,7152,12,5
32947,581,202,17
32948,7066,5,6
32949,12190,147,9
32950,7474,188,3
32951,288,29,4
32952,10779,203,8
32953,7659,165,8
32954,7549,240,2
32955,11166,226,4
32956,6642,202,7
32957,3884,139,10
32958,183,245,2
32959,15091,35,8
32960,12102,50,2
32961,6798,212,6
32962,1379,148,7
32963,8982,136,2
32964,10740,152,9
32965,14723,208,3
32966,11450,245,2
32967,14140,129,3
32968,11462,22,9
32969,8566,16,2
32970,15774,32,2
32971,10077,130,7
32972,14601,64,3
32973,9113,172,5
32974,8787,250,2
32975,12133,133,8
32976,10881,77,9
32977,4525,209,6
32978,14170,113,5
32979,2006,232,5
32980,5850,57,8
32981,7885,31,6
32982,7663,74,8
32983,2495,119,8
32984,3261,76,21
32985,12161,217,22
32986,3273,95,5
32987,11696,159,2
32988,9840,95,9
32989,9847,13,9
32990,12060,95,5
32991,10095,62,6
32992,5706,257,7
32993,8519,42,6
32994,10310,195,7
32995,6143,149,5
32996,8298,46,2
32997,4951,93,2
32998,5358,215,2
32999,7995,163,1
33000,2259,259,6
33001,13882,102,9
33002,4885,98,7
33003,5817,190,3
33004,2745,58,9
33005,7612,124,5
33006,10639,13,7
33007,488,137,3
33008,6904,151,5
33009,14306,149,9
33010,2761,174,5
33011,11339,143,1
33012,4062,135,2
33013,7598,239,4
33014,13,258,27
33015,9072,206,7
33016,2458,29,8
33017,2276,1,3
33018,6119,89,15
33019,6471,89,7
33020,8695,141,4
33021,11407,136,8
33022,5324,220,4
33023,12248,201,7
33024,6243,123,10
33025,343,93,9
33026,4412,167,2
33027,6081,55,2
33028,6417,251,3
33029,2938,33,1
